zda_id,name,lat,lon,town,type
47460,Grosse Pierre,48.96282119518193,2.8974928129931423,Meaux,bus
51716,Piscine,48.5540598870844,2.4180819863739362,Mennecy,bus
52750,EID,48.883514841309,2.8150834261286786,Montry,bus
44980,Val d'Ormoy,48.57481563321816,2.452771479840708,Ormoy,bus
52669,Eglise,48.85927164009253,2.880468778904198,Villiers-sur-Morin,bus
51721,Hôpital Georges Clemenceau,48.52308303193223,2.4321307104249468,Chevannes,bus
52649,Eglise,49.00014531141068,2.932050120789707,Varreddes,bus
50003,Place de l'Eglise,48.43168900865689,2.284030037127288,Bouville,bus
485213,Ecole Sainte Thérèse,48.88348741312379,2.861336560945993,Couilly-Pont-aux-Dames,bus
50006,Fenneville,48.32756350553886,2.2881983895046716,Brouy,bus
52625,Ecole - Mairie,48.923262565771914,2.9549398711770603,Saint-Fiacre,bus
50012,Eglise,48.452645676887556,2.4758455778136748,Dannemois,bus
52661,Ecole Charles de Gaulle,48.943516608272795,2.8635519194906816,Villenoy,bus
52613,Ecole,48.99449577128831,3.176415563478539,Sainte-Aulde,bus
50030,Le Lavoir,48.42873877924504,2.4610923770086823,Moigny-sur-École,bus
52579,Ecole,48.97914151120263,3.2224830774141173,Nanteuil-sur-Marne,bus
50027,Colombier,48.40455254913541,2.470393306580232,Milly-la-Forêt,bus
52522,Echampeu,49.03524777285938,3.0270232759626743,Lizy-sur-Ourcq,bus
50043,Petit Marais,48.410472678708736,2.271913387673481,Puiselet-le-Marais,bus
52453,Du Chêne,48.859725411625426,2.851968054304418,Coutevroult,bus
52617,Courcelles la Roue,48.90696178958325,3.1581113456576015,Saint-Cyr-sur-Morin,bus
50052,Porte Frenneville,48.405781389114935,2.299651999827745,Valpuiseaux,bus
50054,Mairie,48.43784807548888,2.353929342699609,Vayres-sur-Essonne,bus
485300,Collège le Champivert,49.0905732866579,3.069464774462394,Crouy-sur-Ourcq,bus
50050,Le Poty,48.38605959281431,2.3041694592055686,Valpuiseaux,bus
480249,Retolut,48.47567782610673,2.412713309732618,Videlles,bus
480072,Rue de la Ferté,48.574517188908125,2.4723356021256824,Ormoy,bus
479634,Cimetière,48.9579720541674,3.016331885034813,Changis-sur-Marne,bus
482481,Plaine d'Ormoy,48.56890003005758,2.461426707160096,Ormoy,bus
45974,Thorelle,48.78312900740514,2.323305626265197,Bourg-la-Reine,bus
479669,Chemin de Laître,48.88392979119273,2.910288696775054,Bouleurs,bus
43052,Galois,48.77708052390836,2.3225267152396945,Bourg-la-Reine,bus
52547,Château d'Eau,49.01739846842649,3.029543132344113,Mary-sur-Marne,bus
44596,Rue Rateau,48.925270926906805,2.415336739385533,La Courneuve,bus
48812,Château,48.99301950845483,2.9413240629566473,Germigny-l'Évêque,bus
462918,Pierre de Geyter,48.931902724905136,2.3531183361973755,Saint-Denis,bus
52717,Charles Tellier,48.95177513456845,2.9303110213585035,Meaux,bus
42215,Argonne - Bois de Groslay,48.9181704227801,2.4682921257576904,Drancy,bus
52616,Champtortet,48.92108163936489,3.194001699611034,Saint-Cyr-sur-Morin,bus
46097,Parc des Sports,48.932654266733515,2.386590506969825,La Courneuve,bus
52610,Caumont,48.99626559373133,3.1948973609725613,Sainte-Aulde,bus
45595,Magenta,48.90135699778662,2.389782986275449,Pantin,bus
42301,Bécart,48.96239525478609,3.1333019783844893,La Ferté-sous-Jouarre,bus
50500,Liberté - Plaideurs,48.87965536350346,2.21793100527055,Nanterre,bus
52627,Beau Rivage,48.952388288661126,3.011988173385761,Saint-Jean-les-Deux-Jumeaux,bus
46151,Roger Salomon,48.935123370328405,2.456584821395402,Drancy,bus
47451,Bas d'Orgemont,48.955250493372915,2.8705123507871213,Villenoy,bus
43471,Jean-Pierre Timbaud,48.924874660792895,2.441611847200602,Drancy,bus
48818,Avenue de Meaux,48.9665798291903,2.92105857873833,Poincy,bus
51546,Rue de Billancourt,48.84156252450511,2.2352620759510384,Boulogne-Billancourt,bus
51545,Rue de l'Est,48.842918303608165,2.2433904751776224,Boulogne-Billancourt,bus
473638,Maubert - Mutualité,48.84939641371149,2.3493593422778996,Paris 5e,bus
52550,Ancien Calvaire,49.071573711623145,3.0268642882008,May-en-Multien,bus
45516,Montrosier - Parmentier,48.881913133114665,2.27962770306248,Neuilly-sur-Seine,bus
53611,Agouries,48.95504413960237,3.1290501858841124,La Ferté-sous-Jouarre,bus
473656,Mouton - Duvernet,48.83165302282674,2.330004828650623,Paris 14e,bus
52792,Voltaire,48.693436147004995,2.149140768724815,Bures-sur-Yvette,bus
44401,Place des Vosges,48.856367394901405,2.3646051933329835,Paris 4e,bus
52836,Ruisseau,48.698920916159594,2.199505510601252,Orsay,bus
45685,Payenne,48.857109240183576,2.362047443150571,Paris 4e,bus
52885,Rond-Point de Montreux,48.693775656653294,2.217098053435856,Villebon-sur-Yvette,bus
473743,Saint-Philippe-du-Roule,48.87325322250697,2.3118549635114287,Paris 8e,bus
52865,Plateau de Moulon - Corbeville,48.71406907307041,2.1732440011719403,Orsay,bus
473588,Gare de Tournan,48.739581742532195,2.7597309893729696,Tournan-en-Brie,bus
52913,Les Larris,48.71871726432744,2.2420082884392833,Palaiseau,bus
54118,Tennis,48.85608698300368,2.019402058771238,Saint-Nom-la-Bretèche,bus
52797,Laponie,48.68859843814077,2.202747535512001,Les Ulis,bus
52910,La Hunière - Concorde,48.70937818137218,2.224815104975272,Palaiseau,bus
